col_name,Présent,Imparfait,Passé simple,Passé composé,Futur,Plus que parfait,date,canon,subgenre
2008_Cusset-Catherine_Un-brillant-avenir,7162,2035,1215,1202,191,506,2008,0,
1844_Gay-Sophie_Ellenore_Volume-I,5532,1691,1117,734,346,269,1844,0,
1992_Modiano-Patrick_Un-cirque-passe,1640,993,0,1144,50,307,1992,1,2
2003_Daeninckx-Didier_Je-tue-il,1036,444,73,459,34,218,2003,1,2
1890_Ohnet-Georges_L-Ame-de-Pierre,2451,940,895,419,137,186,1890,0,10
1898_Dondel-Du-Faouedic-Noemie_Voyages-loin-de-ma-chambre_tome-2,4754,506,449,879,186,91,1898,0,7
1967_Simon-Claude_Histoire,3869,1634,655,595,68,291,1967,1,3
1979_Zevaco-Michel_Fiorinda-la-belle,4468,1437,2119,771,355,343,1979,0,3
1918_François-Fabie_Le-Retour-de-Linou,3847,1247,1067,694,258,263,1918,0,
1894_Noussanne-Henri-de_Jasmin-Robba,2722,1259,1015,385,222,152,1894,0,4
1995_Barjavel-Rene_Ravage,3128,2318,1798,594,143,389,1995,0,13
2011_Abecassis-Eliette_Et-te-voici-permise-a-tout-homme,2696,1143,256,385,52,218,2011,0,
1940_Delly_Le-drame-de-l'étang-aux-biches,2199,1500,925,498,145,278,1940,0,8
1885_Guy-de-Maupassant_Contes-du-jour-et-de-la-nuit,2214,1412,1059,379,64,205,1885,1,4
1975_Cardinal-Marie_Les-mots-pour-le-dire,0,0,0,0,0,0,1975,0,7
1930_Malraux-Andre_La-voie-royale,2439,1510,751,363,118,236,1930,1,1
1873_Malot-Hector_Clotilde-Martory,9469,2535,1058,1760,489,667,1873,0,
1926_Genevoix-Maurice_La-boite-a-peche,4131,1112,57,376,110,128,1926,1,
2015_Nothomb-Amelie_Le-crime-du-comte-Neville,1448,514,248,200,56,104,2015,1,
2004_Grimbert-Philippe_Un-secret,1324,531,25,440,84,169,2004,0,7
1857_Feval-Paul_Le-Bossu,15041,4845,5657,2090,738,807,1857,0,1
1982_Yourcenar-Marguerite_Comme-l-eau-qui-coule,2662,2410,1186,478,56,460,1982,1,3
1913_Lermina-Jules_L-effrayante-aventure,2412,894,694,596,117,324,1913,0,2
1862_Ponson-du-Terrail-Pierre-Alexis-de_Les-Nuits-de-la-Maison-doree,4616,1063,1841,752,298,297,1862,0,
1884_Guy-de-Maupassant_Miss-Harriet,2628,1742,1376,406,102,263,1884,1,4
1920_Leblanc-Maurice_Les-trois-yeux,3626,1541,871,622,142,264,1920,0,10
1938_Nizan-Paul_La-Conspiration,3734,2275,804,580,147,283,1938,1,
1895_Rameau-Jean_Yan,1147,729,650,129,37,121,1895,0,
1941_Simenon-Georges_Les-caves-du-Majestic,2588,1162,651,706,70,168,1941,1,2
1882_Toudouze-Gustave_La-Seductrice,2042,1333,697,319,68,212,1882,0,
1837_Sand-George_La-derniere-Aldini,4325,1338,747,644,152,303,1837,1,
1897_Allais-Alphonse_Le-bec-en-l-air,1880,412,416,222,75,75,1897,0,4
2013_Begaudeau-François_Le-moindre-mal,1624,42,9,191,103,3,2013,0,
1918_Gustave-Le-Rouge-de-Brisay-Henri_L-Heroine-du-Colorado,7968,2874,2901,1435,568,744,1918,0,1
1869_Inconnu_Le-roman-d-un-seminariste-nouvelles-etudes-de-moeurs-contemporaines,7484,917,568,1119,297,192,1869,0,12
1968_Modiano-Patrick_La-Place-de-l-etoile,2321,474,273,254,173,76,1968,1,3
2010_Volodine-Antoine_Ecrivains,4413,1016,132,816,64,206,2010,1,
1905_Le-Roy-Eugene_Le-moulin-du-Frau,4939,2614,954,710,137,372,1905,0,3
1886_Mary-Jules_Roger-la-honte,0,0,0,0,0,0,1886,0,2
1961_San-Antonio_Y-a-bon-San-Antonio,3740,195,56,489,71,34,1961,0,9
1831_Hugo-Victor_Notre-Dame-de-Paris_(Tome-2),5689,2308,2063,843,201,360,1831,1,3
2009_Carrere-Emmanuel_D-autres-vies-que-la-mienne,5693,2029,7,1909,173,335,2009,1,
1846_Balzac-Honore-de_Le-Message,231,95,93,32,8,24,1846,1,5
1984_Michon-Pierre_Vies-Minuscules,3375,1721,618,374,65,235,1984,1,biographie
1864_Dumas-Alexandre_La-San-Felice,29014,10848,11287,6070,1952,3585,1864,1,1
1860_Privat-d-Anglemont-Alexandre_Paris-anecdote,4194,1007,531,726,144,159,1860,0,
1905_Rebell-Hugues_Gringalette,2210,841,539,366,89,145,1905,0,9
1985_Millet-Richard_Sept-passions-singulieres,2018,1138,624,403,38,185,1985,1,4
1844_Balzac-Honore-de_Les-Secrets-de-la-princesse-de-Cadignan,1150,405,320,273,30,99,1844,1,5
1846_Feval-Paul_Le-Fils-du-diable_Tome-II,10703,6368,4220,1791,530,1098,1846,0,1
1900_Verne-Jules-_Seconde-patrie,5706,3152,2345,1069,384,556,1900,1,1
1856_Gautier-Theophile_Avatar,1517,795,452,281,62,121,1856,1,10
1975_Tournier-Michel_Les-Meteores,9849,2478,668,2137,270,452,1975,1,1
1871_Daudet-Alphonse_Tartarin-de-Tarascon,1138,689,521,112,18,69,1871,1,
1893_Vadier-Berthe_Rose-et-Rosette-odyssee-d-une-trop-belle-poupee,2815,1480,827,386,114,243,1893,0,6
1878_Calonne-Alphonse-de_La-Ferme-des-moines,5254,1828,1649,825,273,404,1878,0,4
1981_Simon-Claude_Les-Georgiques,3975,1873,421,810,180,438,1981,1,7
1844_Balzac-Honore-de_Splendeurs-et-miseres-des-courtisanes,12071,2668,2797,2088,697,621,1844,1,5
1948_Colette_L-Ingenue-libertine,5578,224,137,486,139,21,1948,1,
1962_San-Antonio_San-Antonio-chez-les-Gones,4488,254,49,610,65,40,1962,0,9
1930_Galopin-Arnould_Le-sergent-Bucaille,3557,2189,792,685,160,501,1930,0,3
1890_Greville-Henry_Le-passe,2710,1278,1213,593,107,404,1890,0,
2007_Volodine-Antoine_Songes-de-Mevlido,6426,3409,1611,1112,177,544,2007,1,13
1829_Merimee-Prosper_Tamango,328,219,258,46,8,36,1829,1,4
1858_Gautier-Theophile_Le-roman-de-la-momie,1951,1735,772,419,64,212,1858,1,
1877_Debans-Camille_Le-Capitaine-Marche-ou-Creve,9529,2224,2902,1745,576,545,1877,0,1
1951_Simenon-Georges_Maigret-et-la-grande-perche,3016,951,514,846,89,200,1951,1,2
1902_Gastyne-Jules-de_Le-lys-noir,4612,2135,1461,1055,285,507,1902,0,
1899_Noir-Louis_Une-française-captive-chez-les-Peaux-Rouges,1360,256,469,196,79,74,1899,0,1
1881_France-Anatole_Le-crime-de-Sylvestre-Bonnard,4622,938,652,598,149,120,1881,1,
1867_Segur-comtesse-de_Le-Mauvais-Genie,3477,877,1003,560,246,231,1867,0,6
1926_Zevaco-Michel_La-Fin-de-Fausta,9229,4186,3756,1568,650,945,1926,0,1
1865_Gautier-Theophile_La-belle-Jenny,2497,1617,1184,572,97,285,1865,1,1
1985_Jonquet-Thierry_la-bete-et-la-belle,2017,1002,297,786,43,206,1985,0,2
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-II-La-Mort-du-sauvage,6477,1560,2887,1280,428,482,1859,0,1
1864_Barbey-d-Aurevilly-Jules_Un-pretre-marie,6723,4241,2131,1415,275,1059,1864,1,
1834_Arlincourt-Charles-Victor_Le-brasseur-roi_tome-1,1378,336,41,371,74,106,1834,0,3
1841_Barbey-d-Aurevilly-Jules_L-amour-impossible,1681,1052,434,332,35,237,1841,1,
1899_Boylesve-Rene_Mademoiselle-Clocque,4629,1926,1005,640,154,374,1899,0,3
1850_Feval-Paul_La-fee-des-greves,4900,1861,1769,700,265,306,1850,0,1
1907_Zevaco-Michel_L-epopee-d-amour,10426,4113,4616,1778,553,898,1907,0,1
1996_Vargas-Fred_Un-peu-plus-loin-sur-la-droite,5888,1534,1023,1004,133,396,1996,0,2
2013_Jourde-Pierre_La-premiere-pierre,3620,781,13,692,137,192,2013,0,7
1891_Greville-Henry_Peril,4873,1870,2011,862,244,493,1891,0,
1868_Gaboriau-Emile_Les-Esclaves-de-Paris_Tome-I,11130,2940,2492,1876,530,539,1868,0,2
1877_Feval-Paul_Le-dernier-chevalier,2839,1158,798,481,124,189,1877,0,1
1851_Ceard-Henry_Belle-journee,1494,2051,677,229,30,284,1851,0,
2009_Quignard-Pascal_La-barque-silencieuse,2975,654,650,396,46,93,2009,1,fragments
1886_Valles-Jules_L-Insurge,0,0,0,0,0,0,1886,1,7
1953_Simenon-Georges_Maigret-et-l-homme-du-banc,2762,1286,496,870,75,272,1953,1,2
2010_Nothomb-Amelie_Une-forme-de-vie,2401,458,69,479,60,101,2010,1,12
1960_San-Antonio_Du-sirop-pour-les-guepes,4436,288,7,708,77,34,1960,0,9
1874_Feval-Paul_Le-dernier-vivant,7290,1766,840,1191,228,378,1874,0,2
1882_Sarcey-Francisque_Les-Miseres-d-un-fonctionnaire-chinois,6295,1751,1679,940,333,356,1882,0,4
1883_Denoy-Emmanuel_Mercedes-Pepin,4098,2111,1521,676,170,401,1883,0,
1854_Bassanville-Anais-de_Les-Primeurs-de-la-vie-ou-Bonheurs-joies-et-douleurs-de-la-jeunesse,2101,472,606,365,73,122,1854,0,6
2013_Millet-Richard_Une-artiste-du-sexe,2514,1570,23,719,33,351,2013,1,
1850_Feval-Paul_Les-Belles-de-nuit-ou-Les-Anges-de-la-famille_Tome-II,6305,3294,2330,1029,347,659,1850,0,1
1844_L-Ecuyer-Eugene_La-fille-du-brigand,2819,440,500,442,174,69,1844,0,1
1963_Beauvoir-Simone-de_La-force-des-choses_1,3320,2326,785,702,34,510,1963,1,7
1842_Sue-Eugene_Les-Mystere-de-Paris_Tome-II,8973,1816,1390,1407,538,302,1842,1,1
1905_Verne-Jules_L-invasion-de-la-mer,2641,1587,940,576,195,321,1905,1,1
1878_Boisgobey-Fortune-du_Le-crime-de-l-Opera_2,9064,2879,1459,2571,775,565,1878,0,2
1885_Greville-Henry_a-travers-champs,2245,948,864,389,113,216,1885,0,4
1963_Green-Julien_Partir-avant-le-jour,5034,4760,927,640,91,314,1963,1,7
1882_Dubust-de-laforest-Jean-Louis_Tête-à-l'envers,4596,2457,1120,676,203,342,1882,0,
1951_Delly_Reinette,2616,1053,814,378,216,261,1951,0,8
1858_Sand-George_Les-beaux-messieurs-de-Bois-Dore_1,5302,1904,1402,937,244,415,1858,1,1
1888_Boisgobey-Fortune-du_L-Oeil-de-chat_Tome2,5510,1829,836,1915,393,416,1888,0,2
1991_Combescot-Pierre_Les-filles-du-Calvaire,7534,5699,2696,1601,232,1489,1991,0,3
1893_Bazin-Rene_Madame-Corentine,2298,1779,906,496,96,332,1893,0,
1879_Lavigne-Ernest_Le-Roman-d-une-nihiliste,6815,2702,1513,1228,307,716,1879,0,
2000_Djian-Philippe_Vers-chez-les-blancs,7285,2865,833,866,119,608,2000,0,9
1923_Martin-du-Gard-Roger_Les-Thibault_Tome-III-La-Belle-Saison,4844,2547,2369,937,141,447,1923,1,5
1861_Pont-Jest-Rene-de_Le-Fire-fly-Souvenirs-des-Indes-et-de-la-Chine,4400,2421,777,754,81,526,1861,0,11
1847_Sue-Eugene_Martin-l-enfant-trouve_Tome-IV,6821,1457,959,1781,385,328,1847,1,5
1966_Simenon-Georges_Maigret-et-l-affaire-Nahour,2465,977,404,814,71,155,1966,1,2
1913_Leroux-Gaston_L-epouse-du-soleil,4247,2111,1640,953,194,663,1913,0,2
1935_Delly_Un-marquis-de-Carabas,2270,833,674,361,184,138,1935,0,8
1882_Albalat-Antoine_L-inassouvie-roman-intime,4319,2299,1023,572,157,240,1882,0,8
1956_San-Antonio_Des-gueules-d-enterrement,4250,310,58,704,60,55,1956,0,9
1917_Leblanc-Maurice_L-Eclat-d-obus,4443,1891,1530,984,210,349,1917,0,
1876_Adam-Juliette_Jean-et-Pascal,4540,371,279,531,135,51,1876,0,12
1967_San-Antonio_Beru-contre-San-Antonio,6345,274,17,693,168,48,1967,0,9
1868_Zaccone-Pierre_Le-Courrier-de-Lyon,3919,1726,1539,933,167,526,1868,0,3
1931_Simenon-Georges_La-Guinguette-a-deux-sous,2114,1218,601,422,60,143,1931,1,2
1860_Ponson-du-Terrail-Pierre_Les-Chevaliers-du-Clair-de-Lune,9551,2288,4071,1738,629,598,1860,0,1
1911_Leroux-Gaston_Le-fauteuil-hante,2908,1122,1032,664,100,290,1911,0,2
1857_Feval-Paul_Les-Compagnons-du-Silence_II,7671,2938,2987,1207,387,553,1857,0,1
1845_Dumas-Alexandre_Le-batard-de-Mauleon_III,3987,1024,1148,549,412,203,1845,1,1
1856_Feval-Paul_Madame-Gil-Blas-souvenirs-et-aventures-d-une-femme-de-notre-temps_(Volume-1),3138,1041,854,320,142,144,1856,0,5
1918_Delly_Sous-le-masque,3941,1927,1511,706,235,465,1918,0,8
1829_Hugo-Victor_Le-dernier-jour-d-un-condamne,2439,498,199,747,134,74,1829,1,
1889_Loti-Pierre_Japoneries-d-automne,3943,112,60,523,83,35,1889,1,11
1845_Feval-Paul_Les-Contes-de-nos-peres,3342,1538,1543,456,166,274,1845,0,4
1971_Simenon-Georges_Maigret-et-l-indicateur,2928,937,424,695,115,106,1971,1,2
1895_Tardivel-Jules-Paul_Pour-la-patrie,4824,725,647,863,281,195,1895,0,13
1984_Djian-Philippe_Zone-erogene,6720,2648,12,5751,98,386,1984,0,9
1927_Bernanos-Georges_L-imposture,5412,1330,1339,826,146,276,1927,1,
1857_Quix-E._La-Journee-d-un-philosophe,2191,471,197,299,82,99,1857,0,
1827_Vigny-Alfred-de_Cinq-Mars,8655,2430,2174,1518,447,476,1827,1,3
1965_De-Villiers-Gerard_SAS-a-Istanbul,3141,1273,1922,641,124,275,1965,0,2
1888_Boisgobey-Fortune-du_L-Oeil-de-chat_Tome1,5268,2064,904,1412,343,401,1888,0,2
1990_Tournier-Michel_Sept-contes,1413,370,181,204,21,75,1990,1,6
1834_Suau-de-Varennes-Edouard_Scenes-de-France-et-d-Afrique,5338,1358,985,831,268,259,1834,0,4
1939_Saint-Exupery-Antoine-de_Terre-des-hommes,3499,731,196,607,144,113,1939,1,7
1973_Rolin-Dominique_Lettre-au-vieil-homme,8174,191,24,741,101,29,1973,0,7
1878_Verne-Jules_Un-capitaine-de-quinze-ans,5628,3354,1971,1194,297,672,1878,1,1
1856_Texier-Edmond-Auguste_Amour-et-finance,2897,853,944,506,166,225,1856,0,
1938_Simenon-Georges_L-Improbable-Monsieur-Owen,698,298,119,167,13,42,1938,1,2
1903_Buxy-B-de_La-Demoiselle-au-Bois-Dormant,3314,1741,1245,596,210,392,1903,0,
1854_Dumas-Alexandre_Les-Mohicans-de-Paris_6,11333,2069,3156,1884,545,542,1854,1,1
2007_Damasio-Alain_La-Zone-du-Dehors,94,44,13,9,1,8,2007,0,13
1884_Guy-de-Maupassant_Au-soleil,2976,495,335,393,46,64,1884,1,non-fiction
1838_Dumas-Alexandre_Othon-l-Archer,1270,847,975,304,33,297,1838,1,1
1960_Gary-Romain_La-promesse-de-l-aube,5247,3399,1180,1004,107,489,1960,1,7
1956_Delly_Annonciade,2416,1550,983,371,133,198,1956,0,8
1845_Viel-Castel-Horace-de_Archambaud-de-Comborn,2928,1092,715,728,273,225,1845,0,3
1981_Bouvier-Nicolas_Le-poisson-scorpion,1908,446,66,462,32,98,1981,0,non-fiction
2013_Viel-Tanguy_La-Disparition-de-Jim-Sullivan,1465,819,34,495,35,145,2013,0,
1883_Rasetti-Ernest_Les-Drames-du-village-Rosa-Romano,6960,2093,1909,1167,449,568,1883,0,
1866_Pontmartin-Armand-de_Entre-chien-et-loup,2745,1293,591,455,128,219,1866,0,
1949_Blondin-Antoine_L-Europe-buissoniere,7369,2829,2335,930,286,350,1949,0,
1932_Simenon-Georges_Chez-les-Flamands,2017,1150,436,497,67,117,1932,1,2
2011_Borromee-Pierre_L-hermine-etait-pourpre,3609,1745,918,975,127,440,2011,0,2
1877_Verne-Jules_Hector-Servadac-Voyages-et-aventures-a-travers-le-monde-solaire,5944,3007,1788,1109,306,549,1877,1,1
1863_Zaccone-Pierre_Une-haine-au-bagne,14876,4262,5122,2578,772,1131,1863,0,2
1961_Robbe-Grillet-Alain_L-Annee-derniere-a-Marienbad,3518,188,18,508,44,33,1961,1,ciné-roman
1867_de-Coster-Charles_La-Legende-et-les-Aventures-heroiques-joyeuses-et-glorieuses-d-Ulenspiegel-et-de-Lamme-Goedzak,11743,3199,3483,893,669,285,1867,0,
1867_Gouraud-Julie_Le-petit-colporteur,2445,1015,1070,393,165,176,1867,0,6
1934_Montherlant-Henry-de_Les-celibataires,3568,2233,1223,636,108,484,1934,1,
1876_Gouraud-Julie_Les-Filles-du-professeur,2559,1220,936,343,182,186,1876,0,6
1943_Saint-Exupery-Antoine-de_Le-petit-prince,1577,217,205,166,58,49,1943,1,6
1904_Rolland-Romain_Jean-Christophe_Tome-III-L-adolescent,2534,2829,1103,355,55,248,1904,1,5
1846_Balzac-Honore-de_Gobseck,1421,428,299,217,75,90,1846,1,5
2008_Ernaux-Annie_Les-annees,1958,2174,11,415,64,223,2008,1,7
1947_Calet-Henri_Trente-a-quarante,2267,1269,454,428,42,138,1947,0,4
2006_Bergounioux-Pierre_La-fin-du-monde-en-avançant,487,78,29,115,11,14,2006,1,non-fiction
1993_Carrere-Emmanuel_je-suis-vivant-et-vous-etes-morts,5269,3522,1343,806,142,728,1993,1,non-fiction
1912_Rolland-Romain_Jean-Christophe_Tome-X-La-nouvelle-journee,3385,2123,782,595,87,319,1912,1,5
1856_Feval-Paul_Madame-Gil-Blas-souvenirs-et-aventures-d-une-femme-de-notre-temps_(Volume 6),719,223,132,97,26,53,1856,0,5
1958_San-Antonio_Du-poulet-au-menu,4367,127,12,516,86,21,1958,0,9
1902_Le-Rouge-Gustave_La-Princesse-des-airs_Tome-II,3052,1671,1694,725,186,542,1902,0,1
2006_Vargas-Fred_Dans-les-bois-eternels,7602,1983,1563,1413,203,530,2006,0,2
1909_Feval-Paul-fils_Les-suites-de-lagardere_7-Le-parc-aux-cerfs,5548,2120,1818,1185,280,598,1909,0,1
2004_Gavalda-Anna_Ensemble-c-est-tout,10913,2659,2211,1245,290,408,2004,0,
1834_Arlincourt-Charles-Victor_Le-brasseur-roi_tome-2,1290,177,38,362,41,34,1834,0,3
1984_Modiano-Patrick_Quartier-perdu,2007,1339,80,993,38,303,1984,1,
1845_Balzac-Honore-de_La-Recherche-de-l-Absolu,3483,1634,1378,605,224,306,1845,1,5
1844_Balzac-Honore-de_La-Messe-de-l-athee,342,147,96,66,20,13,1844,1,5
1931_Simenon-Georges_Le-pendu-de-Saint-Pholien,1680,1208,596,548,45,203,1931,1,2
1907_Gide-Andre_Le-Retour-de-l-enfant-prodigue,570,75,8,112,17,12,1907,1,
1920_Boylesve-Rene_Le-dangereux-jeune-homme,3139,1004,474,501,65,183,1920,0,4
1985_Duras-Marguerite_La-Douleur,4758,438,14,827,108,121,1985,1,journal intime
1896_Loti-Pierre_La-mosquee-verte,294,106,27,39,2,27,1896,1,11
1995_Ferney-Alice_L-elegance-des-veuves,1109,1593,486,176,42,193,1995,0,
1909_Lesueur-Daniel_Le-droit-a-la-force,3890,1585,1213,549,177,199,1909,0,
1876_Aimard-Gustave_Le-Chasseur-de-rats_Tome-1-L-oeil-gris,5012,1155,1547,862,369,331,1876,0,1
1956_San-Antonio_Les-doigts-dans-le-nez,3646,325,57,708,51,84,1956,0,9
1982_Jonquet-Thierry_Memoire-en-cage,2959,609,159,1202,133,159,1982,0,2
1883_Greville-Henry_Le-voeu-de-Nadia,3531,1330,1390,525,163,306,1883,0,
2003_Grange-Jean-Christophe_L-empire-des-loups,5935,2873,2471,1266,126,720,2003,0,2
1935_Duhamel-Georges_La-nuit-de-la-Saint-Jean,4934,763,705,518,189,65,1935,1,5
1954_Beauvoir-Simone-de_Les-Mandarins_1,13567,3407,1787,1894,516,615,1954,1,
1842_Hugo-Victor_Le-Rhin_I,2673,514,252,656,39,81,1842,1,12
1951_Calet-Henri_Les-Grandes-Largeurs,1257,484,1,509,27,72,1951,0,7
1939_Fargue-Leon-Paul_Le-Pieton-De-Paris,3598,1169,438,485,101,97,1939,1,7
1931_Drieu-la-Rochelle-Pierre_Le-Feu-follet,2179,1218,507,390,64,276,1931,1,
2001_Modiano-Patrick_La-Petite-Bijou,1435,1386,1,915,43,422,2001,1,
1985_Tansi-Sony-Labou_Les-Sept-Solitudes-de-Lorsa-Lopez,0,0,0,0,0,0,1985,1,
2010_Enard-Mathias_Parle-leur-de-batailles-de-rois-et-d-elephants,2178,111,56,386,120,20,2010,1,3
1978_Modiano-Patrick_Rue-des-boutiques-obscures,2403,1460,281,902,46,268,1978,1,1
1864_Ribelle-Charles-de_Les-Confidences-de-Gribouille,2808,436,295,397,129,81,1864,0,6
1842_Balzac-Honore-de_Beatrix,7135,1963,1884,1219,361,386,1842,1,5
1831_Balzac-Honore-de_La-Peau-de-chagrin-ed-Gosselin,5665,1640,1245,759,183,236,1831,1,
2012_Adam-Olivier_Les-Lisieres,6333,5545,38,2646,67,1263,2012,0,
1870_Ponson-du-Terrail-Pierre_Rocambole-La-Corde-du-pendu_Tome-II--L-Homme-gris,4442,918,1553,635,245,234,1870,0,1
1866_Chevalier-H-Emile_La-fille-des-indiens-rouges,3435,1247,1398,650,195,303,1866,0,1
1963_Simenon-Georges_Maigret-et-le-clochard,2319,1154,256,747,63,139,1963,1,2
1950_Delly_Le-violon-du-tzigane,2399,934,843,415,189,202,1950,0,8
1881_Cladel-Leon_Les-Va-Nu-Pieds,3847,1460,1252,418,152,308,1881,0,4
1861_Gondrecourt-Aristide-de_Le-Pays-de-la-peur_Tome-1,2425,371,531,429,139,79,1861,0,1
1992_Nothomb-Amelie_Hygiene-de-l-assassin,4953,351,143,650,114,59,1992,1,
1959_Magali_L'absente,2207,1024,855,425,111,280,1959,0,8
1876_Gouraud-Julie_Les-Quatre-pièces-d'or,2874,1107,812,436,175,143,1876,0,6
2009_Simon-Claude_Archipel-et-Nord,0,0,0,0,0,0,2009,1,
2012_Nothomb-Amelie_Barbe-bleue,2311,308,362,383,50,66,2012,1,
1958_Pagnol-Marcel_Le-Chateau-de-ma-mere,3379,1134,848,446,132,158,1958,1,6
1859_Strub-Florence_L-Ermite-de-Vallombreuse-suivi-de-Madeleine,2168,771,736,296,149,149,1859,0,
1879_Berthet-Elie_Les-Cagnards-de-l-Hotel-Dieu-de-Paris,6304,2601,2338,1239,430,460,1879,0,1
1876_Malot-Hector_Ida-et-Carmelita,4209,1535,1026,875,198,337,1876,0,5
1974_San-Antonio_Si-Signore,6129,236,37,658,134,24,1974,0,9
1877_Gondry-Du-Jardinet-Jules_Sur-le-bucher-ou-le-sort-des-femmes,3153,835,841,473,126,180,1877,0,
1922_Colette_La-maison-de-Claudine,2288,809,378,216,66,50,1922,1,7
1949_Simenon-Georges_Maigret-et-la-vieille-dame,3185,1158,443,1036,88,137,1949,1,2
1908_France-Anatole_L_Ile-Des-Pingouins,4117,1927,1479,524,283,190,1908,1,3
1956_Thomas-Henri_La-nuit-de-Londres,2121,648,19,607,72,175,1956,1,
1929_Colette_La-Seconde,2700,936,1033,250,87,48,1929,1,
1926_Leroux-Gaston_Le-coup-d-Etat-de-Cheri-Bibi,6864,2393,2389,1313,462,693,1926,0,2
1838_Kock-Paul-de_Madeleine,11297,746,106,1417,455,115,1838,0,
1906_Le-Rouge-Gustave_La-Reine-des-elephants,1648,954,784,407,101,236,1906,0,1
1999_Adam-Olivier_Je-vais-bien-ne-t-en-fais-pas,2669,198,6,518,90,25,1999,0,
1968_San-Antonio_Un-elephant-ça-trompe,5937,252,48,693,127,30,1968,0,9
1948_Calet-Henri_Le-tout-sur-le-tout,3714,1480,540,690,71,202,1948,0,7
1862_Hugo-Victor_Les-Miserables,33108,14198,9222,5086,892,2741,1862,1,
1844_Balzac-Honore-de_Le-Cabinet-des-Antiques,2227,1194,855,392,158,207,1844,1,5
1900_Dhanys-Marcel_Le-voeu-de-Phanette,2951,313,177,516,152,63,1900,0,12
2013_Foenkinos-David_Je-vais-mieux,5227,2920,314,1591,56,721,2013,0,
1969_Magali_La-prisonniere,3409,737,560,675,108,177,1969,0,8
1954_Veuzit-Max-du_L'amour-releve-le-gant,3507,1279,1347,604,201,280,1954,0,8
1826_Ginouvier-J-F-T._Gustave-et-Aspais-ou-Les-victimes-des-prejuges-de-l-epoque_tome-1,2901,298,83,488,181,43,1826,0,12
1970_San-Antonio_Ça-mange-pas-de-pain,6733,379,41,951,148,41,1970,0,9
1898_Bourget-Paul_La-duchesse-bleue,5402,1413,592,1014,212,415,1898,1,8
1925_Leroux-Gaston_Les-Tenebreuses_2,5525,2049,1445,1104,304,492,1925,0,2
1881_Greville-Henry_Lucie-Rodey,2800,1255,1282,461,122,299,1881,0,
1883_Blandy-Stella_Un-Oncle-a-heritage,4563,1686,988,995,180,374,1883,0,
1956_Delly_La-maison-dans-la-foret,1075,519,446,184,62,114,1956,0,8
1972_Gary-Romain_Europa,4854,4095,1159,909,99,744,1972,1,1
1859_Souvestre-Emile_Les-reprouves-et-les-elus_Tome-1,5235,1688,2170,939,234,471,1859,0,
1829_Giberton-Theodore_La-fille-du-vieux-chanteur,1101,403,404,234,45,168,1829,0,3
1894_Rachilde_Le-Demon-de-l-Absurde,1832,395,128,211,131,35,1894,0,10
1854_Dumas-Alexandre_La-jeunesse-de-Pierrot,1076,475,615,192,41,134,1854,1,6
1840_Replat-Jacques_Le-sanglier-de-la-foret-de-Lonnes-esquisse-du-comte-de-Savoie-a-la-fin-du-XIVe-siecle,1956,809,520,496,94,310,1840,0,3
1883_Greville-Henry_Une-trahison,5031,2107,2051,849,254,498,1883,0,
1955_Delly_Ourida,3148,1343,1025,557,263,286,1955,0,8
1923_Delly_La-chatte-blanche,3869,1644,1143,617,262,271,1923,0,8
1867_Savigny-Laurence-de_Le-Robinson-des-Alpes,2949,1005,533,453,141,202,1867,0,6
2010_Claudel-Philippe_L-Enquete,2720,1495,1290,433,48,334,2010,0,
1968_Yourcenar-Marguerite_L-Oeuvre-Au-Noir,4792,2677,1514,752,120,744,1968,1,3
1993_Villard-Marc_La-porte-de-derriere,3347,105,26,425,60,13,1993,0,2
1942_Aragon-Louis_Les-Voyageurs-de-l-Imperiale,17240,7281,2370,2502,395,1312,1942,1,
1883_Pont-Jest-Rene-de_La-Femme-de-cire,3723,1399,1242,948,218,556,1883,0,2
1954_Simenon-Georges_Maigret-a-l-ecole,2779,1239,541,820,66,196,1954,1,2
1867_Ponson-du-Terrail-Pierre-Alexis-de_Memoires-d-un-gendarme,5671,1734,2145,1018,328,516,1867,0,
1901_Lorrain-Jean_Monsieur-de-Phocas-Astarta--Roman,2901,1105,103,661,68,214,1901,1,
1959_Delly_L'illusion-orgueilleuse-suivi-de-La-voie-divine,2440,1281,949,373,147,173,1959,0,8
2002_Rolin-Olivier_Tigre-en-papier,4631,1996,80,950,48,467,2002,1,
2010_Echenoz-Jean_Des-eclairs,2055,42,9,197,99,11,2010,1,
1853_Du-Camp-Maxime_Memoires-d'un-suicide,6445,1903,881,1278,426,321,1853,0,
1918_Leroux-Gaston_Les-etranges-noces-de-Rouletabille,5042,1706,1536,1215,236,483,1918,0,2
2008_Rouaud-Jean_La-fiancee-juive,816,283,38,83,29,37,2008,1,7
1848_Sue-Eugene_Le-morne-au-diable,6994,1495,1477,1082,408,337,1848,1,1
1920_Leroux-Gaston_Rouletabille-chez-Krupp,3381,1095,874,684,182,322,1920,0,2
1899_Adam-Paul_La-Force,6400,4473,3219,537,234,375,1899,0,3
1843_Sand-George_Consuelo,20590,6195,5633,3727,969,1569,1843,1,1
